File Name: not saved
Channel 1: 'K25585', 39661 values, raw ADC, no filters.
Channel 2: 'W110 K27098 X axis', 39660 values, raw ADC, no filters.

-12	55
-26	55
-35	55
-25	53
10	57
50	57
91	55
108	57
116	57
110	59
101	57
79	57
30	57
-17	57
-31	57
-54	57
-74	57
-65	57
-69	61
-59	59
-41	57
-25	59
-12	59
8	59
30	59
36	61
30	59
20	61
3	59
-16	59
-18	59
-9	57
-6	59
-8	61
5	61
11	61
1	63
7	63
-12	63
-15	63
-17	63
-9	63
8	61
25	61
42	61
37	61
23	61
-2	61
-14	63
-27	63
-34	63
-32	63
-35	63
-34	63
-19	63
-13	63
-14	63
7	63
0	65
-11	63
-27	63
-42	63
-46	65
-30	63
15	65
59	65
91	65
83	67
68	67
62	67
60	65
51	65
41	63
33	63
13	63
-22	65
-43	63
-49	65
-58	67
-45	67
-26	65
-9	65
0	65
-6	65
-17	67
-34	65
-50	67
-58	65
-57	67
-46	65
-23	67
-8	67
-8	67
-16	71
-12	69
-3	69
20	71
67	71
84	71
101	69
96	69
84	69
75	69
58	69
38	69
13	69
-7	69
-47	69
-83	69
-100	69
-94	69
-71	69
-39	69
-12	69
10	71
5	71
-1	73
21	71
21	71
25	74
25	74
22	74
26	75
12	75
1	76
-2	77
5	76
35	76
72	75
75	75
57	76
21	76
-18	74
-61	77
-79	79
-91	77
-87	79
-66	78
-68	80
-58	79
-57	78
-50	79
-27	80
6	80
45	79
69	81
84	80
67	81
40	83
33	83
44	85
63	85
83	87
87	86
76	88
32	87
-12	87
-34	87
-78	88
-91	88
-90	88
-82	89
-71	89
-66	88
-44	89
-24	90
-9	91
3	91
8	92
3	90
2	92
-1	94
1	93
0	93
13	95
21	95
28	96
51	97
42	100
30	100
22	100
21	100
22	101
15	101
3	101
-12	100
-28	102
-54	102
-70	104
-71	104
-68	104
-34	104
20	108
71	106
111	108
123	106
99	106
80	106
42	110
6	110
-27	110
-51	112
-54	112
-47	112
-8	112
21	114
42	114
42	116
34	118
14	116
-5	118
-23	118
-44	118
-59	116
-58	116
-60	118
-70	118
-33	120
-15	122
6	122
14	122
18	122
29	122
23	124
13	124
-1	124
-15	124
-27	126
-34	124
-36	126
-20	126
7	126
31	128
49	130
65	128
36	132
-14	132
-24	132
-35	134
-29	134
-16	134
1	134
12	133
24	135
47	136
47	137
39	136
11	137
-20	137
-53	139
-73	140
-78	139
-64	140
-24	141
41	142
77	143
83	144
84	143
49	143
21	143
7	143
-6	144
-27	146
-43	146
-33	147
-32	149
-21	149
-20	150
-25	150
-27	150
-31	150
-48	149
-75	151
-110	150
-113	152
-70	152
25	152
147	152
199	155
202	154
158	154
117	154
75	155
17	157
-30	156
-54	157
-78	158
-98	159
-97	158
-96	159
-84	161
-77	161
-74	163
-61	163
-36	165
-19	167
0	165
30	165
26	167
48	165
71	167
81	167
96	167
119	167
127	167
112	167
77	169
29	169
-3	169
-26	169
-30	169
-23	171
-11	171
-13	171
-16	171
-46	171
-74	169
-73	173
-77	175
-54	175
-36	177
-37	177
-45	179
-72	179
-92	179
-93	177
-50	179
10	179
62	179
88	179
88	179
68	181
51	181
32	183
33	181
38	181
42	183
63	183
52	187
41	185
16	187
-37	188
-81	188
-113	185
-116	187
-87	188
-56	189
-22	191
-7	191
-22	193
-47	194
-61	195
-51	194
-17	195
36	196
73	195
75	195
65	195
31	196
30	196
37	197
56	198
84	199
93	199
86	199
65	200
47	200
22	200
2	200
-15	201
-28	202
-55	203
-74	202
-71	202
-51	202
-34	205
-15	206
44	206
69	209
81	209
70	208
27	208
-1	208
-24	208
-37	209
-57	209
-79	210
-88	210
-89	211
-76	212
-53	212
-29	212
10	214
28	213
38	214
34	214
35	216
54	216
43	218
42	218
37	215
31	216
20	218
5	218
-2	218
-9	220
-11	222
-12	224
5	224
13	224
0	224
-38	224
-85	224
-108	224
-102	224
-84	224
-63	224
-32	224
-21	228
7	228
38	228
51	228
53	228
26	230
-6	230
-4	230
17	232
33	230
38	230
27	232
14	232
-15	232
-33	232
-54	232
-51	234
-20	234
35	238
96	236
126	238
145	236
131	238
97	238
65	238
51	240
29	238
-9	240
-35	240
-45	240
-33	242
-15	242
-11	242
-1	242
-10	242
-47	244
-75	242
-117	242
-141	242
-117	245
-93	246
-53	247
-22	247
-13	249
6	249
42	251
81	252
118	252
127	252
105	251
53	252
-2	251
-18	251
-20	251
-22	254
-29	254
-22	254
-32	256
-52	257
-41	257
-52	259
-50	261
-79	260
-108	258
-103	258
-90	260
-32	260
30	261
93	262
120	262
111	264
93	265
79	265
53	266
36	269
38	269
58	268
63	270
73	269
89	270
48	272
-2	270
-68	269
-116	270
-114	271
-87	272
-41	273
-4	272
18	273
26	275
18	275
6	275
-6	275
-12	277
-10	279
-8	277
15	279
20	277
15	277
17	279
-13	281
-35	283
-44	283
-44	285
-33	285
-31	285
-28	285
-12	285
7	285
18	283
21	285
3	287
-20	289
-38	289
-57	289
-66	289
-69	289
-54	289
-43	291
-50	289
-60	293
-78	293
-75	293
-9	293
59	293
135	291
205	293
261	295
301	293
295	295
272	297
201	297
128	299
49	299
-34	299
-121	299
-168	299
-199	299
-226	299
-201	299
-182	302
-148	302
-103	302
-77	302
-45	302
-18	303
2	304
21	304
43	304
56	304
79	305
97	305
104	306
80	307
37	306
0	307
-16	307
-27	308
-22	309
18	310
5	314
-28	313
-69	312
-116	313
-142	313
-151	313
-140	314
-117	314
-72	315
-22	315
32	315
71	317
95	319
98	319
105	319
84	321
58	319
58	320
70	321
96	321
99	324
92	322
52	323
2	322
-19	325
-11	324
20	323
32	327
33	327
15	329
-9	328
-56	330
-110	329
-132	328
-117	328
-79	329
-48	330
-35	331
-27	332
-35	334
-40	334
-38	334
-23	335
31	335
75	336
85	336
86	337
59	338
40	339
45	340
58	341
91	342
119	343
127	344
132	346
104	346
45	346
-6	346
-50	348
-64	348
-83	350
-93	350
-105	350
-117	350
-119	350
-112	352
-100	352
-83	352
-63	354
-54	354
-43	356
-33	356
-17	356
8	358
24	358
39	360
76	361
81	362
77	362
68	363
34	367
4	364
-7	364
-12	367
-11	369
8	369
38	369
50	371
50	372
15	371
-50	371
-85	373
-97	372
-116	372
-101	374
-63	375
13	376
62	377
65	378
71	377
68	380
95	378
140	379
153	380
112	380
18	381
-74	381
-85	382
-80	384
-70	384
-61	383
-65	385
-55	389
-35	391
-14	389
-22	391
-38	393
-64	391
-51	393
-6	393
-3	397
3	395
8	395
24	397
27	397
-1	399
-11	399
19	399
104	399
192	401
230	403
210	403
165	403
119	403
63	403
-1	405
-58	403
-122	405
-168	407
-160	409
-154	413
-127	411
-111	411
-98	413
-68	413
-43	415
-15	415
-7	416
-3	413
10	416
8	416
-7	419
-3	420
24	421
68	421
80	424
86	424
73	424
34	425
9	428
-19	428
-32	428
-45	428
-48	428
-49	429
-47	431
-30	431
-7	434
17	435
46	435
90	436
126	437
149	438
140	438
102	439
39	439
-19	439
-67	440
-84	441
-72	443
-87	444
-92	443
-81	444
-46	448
-8	448
-8	450
-43	450
-89	450
-84	450
-62	452
-34	452
-23	454
-4	454
19	454
5	456
-16	458
-20	458
1	460
43	462
111	462
140	466
136	464
102	464
54	464
25	464
-8	464
-18	466
-11	466
29	470
56	472
45	472
-8	472
-64	472
-73	474
-80	474
-66	475
-17	476
-3	478
5	479
20	477
27	479
27	478
-15	480
-82	480
-94	482
-55	483
-4	485
53	485
94	488
87	488
81	488
62	489
53	489
56	491
31	491
-1	493
-30	493
-81	495
-106	496
-72	497
-68	500
-65	498
-51	499
-37	500
-34	501
-27	501
10	505
59	505
93	505
101	505
74	507
37	509
20	509
10	511
12	513
10	515
-9	515
-56	517
-79	517
-68	519
-53	517
-43	519
-47	517
-43	521
-16	521
24	521
50	523
62	523
63	523
49	525
18	527
-24	525
-55	527
-89	529
-109	531
-93	531
-43	532
-23	532
-24	533
-15	535
-10	537
20	538
24	538
11	541
19	541
73	542
146	543
198	544
211	543
181	543
135	544
87	545
48	545
-5	548
-81	547
-184	548
-226	550
-246	551
-199	552
-98	555
-44	555
2	554
6	554
2	556
37	557
93	557
131	560
137	560
102	564
60	562
43	566
24	566
4	566
17	566
35	568
17	568
-8	572
-45	570
-87	572
-100	570
-123	574
-118	574
-113	572
-104	576
-74	576
-14	580
66	578
128	580
166	580
162	580
126	580
68	582
31	582
-6	584
-75	582
-141	584
-189	584
-185	588
-108	590
-17	592
40	594
76	593
55	595
0	595
-37	596
-72	595
-74	595
-18	597
12	598
-20	598
-57	601
-86	602
-62	604
2	603
97	603
213	606
298	606
307	607
285	608
289	608
213	611
128	610
50	609
-41	610
-110	612
-146	612
-170	614
-168	614
-151	615
-130	619
-117	619
-139	619
-185	619
-212	621
-222	621
-199	621
-108	623
-7	623
68	625
116	625
111	629
113	631
108	629
81	631
40	631
25	631
46	633
71	633
102	633
96	635
57	637
-18	635
-93	637
-136	639
-155	641
-158	641
-136	643
-120	643
-119	645
-103	645
-86	649
0	649
130	649
245	648
289	649
264	650
250	651
219	652
167	653
94	655
-18	654
-107	657
-129	657
-92	657
-30	661
21	661
57	662
31	662
-41	663
-110	663
-118	666
-101	666
-100	667
-98	669
-91	672
-76	674
-62	674
-50	676
0	676
81	678
167	678
212	678
203	680
170	680
106	680
26	681
-27	682
-79	683
-124	684
-145	686
-152	686
-122	687
-106	688
-109	689
-104	690
-80	691
-59	692
-61	693
-60	694
-54	696
6	697
56	699
85	700
98	702
97	704
94	705
75	706
44	706
36	707
65	706
71	710
89	709
104	710
92	712
55	712
42	713
47	716
28	717
16	717
-17	718
-32	720
-51	720
-61	723
-47	723
-50	725
-81	726
-106	726
-131	726
-155	728
-140	729
-150	733
-135	733
-121	735
-122	735
-102	739
-48	741
76	741
216	741
317	741
350	741
333	743
257	745
145	745
76	745
39	747
14	749
-25	751
-116	749
-174	753
-157	751
-115	755
-94	755
-107	755
-141	757
-160	757
-145	759
-145	760
-139	763
-105	764
-37	765
48	768
130	769
202	770
253	770
275	771
255	772
241	773
224	774
163	776
108	777
12	779
-87	781
-176	782
-204	785
-170	785
-125	785
-87	788
-68	788
-66	790
-95	792
-137	794
-144	792
-125	794
-110	798
-79	796
-52	798
18	798
114	800
192	802
232	804
223	808
173	810
85	808
5	810
-55	810
-70	810
-56	810
-52	812
-46	814
-53	816
-72	817
-93	819
-108	820
-112	820
-88	822
-45	823
-14	826
-16	827
-41	827
-20	828
-31	831
-51	831
-54	832
-40	834
12	834
95	836
186	836
272	839
322	841
344	841
289	842
200	843
127	844
44	843
-27	844
-102	845
-174	847
-246	849
-309	849
-314	853
-277	855
-207	855
-141	859
-81	855
-8	857
75	859
144	861
183	861
206	861
178	863
138	865
132	865
124	865
111	867
76	869
-1	871
-91	873
-145	874
-163	877
-124	876
-80	880
-47	880
-28	879
-36	880
-37	882
3	883
46	883
73	884
79	887
35	887
4	888
-15	890
-34	891
-51	892
-71	892
-73	893
-31	895
-4	896
-1	898
33	898
48	901
27	901
14	902
30	904
37	906
-4	906
-40	908
-71	908
-106	912
-143	912
-199	914
-269	914
-283	916
-222	916
-108	922
64	922
260	924
408	924
460	924
453	926
395	928
325	928
214	930
91	931
-21	931
-119	932
-186	934
-209	934
-213	936
-207	938
-166	939
-108	940
-91	942
-67	942
-36	945
-38	944
-32	947
-43	949
-52	948
-33	948
-40	952
-46	952
-26	953
19	953
100	956
160	957
169	957
115	959
29	961
-29	961
-75	963
-99	965
-78	965
-42	965
16	965
44	967
77	969
87	971
64	971
70	973
61	975
85	977
105	979
99	977
31	979
-46	979
-90	981
-102	981
-105	981
-82	983
-43	983
-30	985
-24	985
-55	987
-97	989
-108	991
-99	992
-113	992
-111	995
-59	996
-15	998
39	998
92	998
112	1000
106	1000
74	1001
9	1003
-15	1005
22	1008
36	1007
34	1009
22	1011
-9	1011
-43	1013
-56	1015
-38	1016
31	1016
99	1018
149	1020
177	1022
167	1024
131	1024
62	1026
-16	1026
-106	1028
-191	1028
-244	1030
-242	1032
-204	1032
-124	1034
-8	1034
62	1034
124	1034
187	1038
226	1038
205	1042
160	1044
77	1045
-39	1046
-98	1048
-144	1052
-141	1050
-124	1051
-107	1052
-81	1053
-97	1053
-112	1054
-102	1056
-75	1057
-53	1057
-13	1058
50	1060
142	1061
190	1063
210	1063
227	1065
217	1066
166	1069
119	1070
91	1071
0	1073
-68	1072
-115	1075
-132	1077
-145	1077
-117	1079
-79	1081
-94	1083
-129	1085
-158	1085
-148	1085
-133	1085
-114	1085
-80	1085
-52	1087
-19	1089
58	1089
99	1091
122	1091
152	1093
145	1095
149	1095
173	1095
192	1095
194	1097
142	1099
51	1101
-2	1099
-31	1102
-57	1103
-63	1104
-83	1107
-100	1108
-97	1110
-94	1112
-113	1114
-141	1114
-159	1115
-145	1117
-33	1117
66	1119
142	1121
172	1121
153	1123
115	1123
58	1125
10	1125
-48	1126
-97	1127
-112	1129
-76	1132
-23	1132
16	1134
36	1136
23	1136
-10	1136
-44	1137
-78	1138
-124	1139
-200	1140
-236	1141
-150	1143
-42	1144
135	1146
279	1148
324	1149
350	1150
316	1151
277	1152
227	1154
156	1155
24	1156
-96	1158
-182	1159
-249	1161
-250	1164
-243	1165
-238	1167
-228	1168
-169	1169
-112	1172
-29	1171
26	1174
53	1174
52	1174
2	1176
-27	1176
-13	1178
39	1180
100	1180
130	1182
137	1184
136	1185
136	1186
126	1189
112	1189
93	1189
41	1189
-8	1189
-29	1189
-63	1193
-78	1195
-90	1195
-89	1193
-108	1195
-149	1195
-159	1197
-166	1197
-167	1197
-145	1201
-117	1201
-82	1201
-28	1205
48	1205
141	1205
190	1207
177	1209
144	1211
92	1213
41	1215
2	1219
26	1219
97	1221
165	1222
216	1223
194	1222
162	1224
127	1225
55	1227
-27	1228
-107	1230
-185	1231
-190	1233
-177	1232
-151	1234
-127	1235
-122	1236
-136	1237
-156	1238
-82	1240
-13	1240
22	1241
-2	1242
-56	1243
-59	1244
-39	1246
14	1248
70	1250
71	1252
72	1254
142	1254
230	1254
298	1254
326	1254
296	1254
243	1256
168	1258
61	1258
-65	1260
-146	1262
-214	1266
-231	1264
-243	1264
-258	1266
-245	1268
-212	1268
-153	1270
-85	1272
-32	1272
-21	1275
-15	1275
24	1276
86	1278
103	1279
93	1281
53	1281
10	1284
-31	1285
-81	1287
-58	1288
-47	1290
-42	1293
-33	1291
-1	1293
24	1292
-17	1294
-41	1296
-34	1297
-20	1299
28	1299
94	1300
156	1301
239	1303
312	1303
324	1305
242	1307
164	1307
46	1309
-55	1309
-109	1311
-180	1313
-195	1313
-199	1315
-159	1315
-96	1317
-65	1317
-31	1319
-10	1321
13	1323
47	1323
94	1325
88	1325
39	1327
-40	1329
-114	1329
-155	1331
-138	1333
-90	1335
-44	1334
31	1334
84	1337
111	1338
95	1338
76	1339
39	1340
6	1340
0	1342
11	1344
11	1345
8	1346
-11	1348
-30	1348
-27	1351
-31	1351
-56	1353
-97	1356
-107	1356
-150	1356
-146	1358
-70	1362
-52	1364
-60	1364
-59	1366
-20	1366
71	1366
179	1368
294	1370
371	1370
372	1374
324	1374
242	1374
87	1376
-28	1378
-107	1378
-193	1382
-262	1382
-276	1384
-229	1384
-135	1386
-1	1386
56	1392
40	1392
-3	1392
-47	1397
-57	1397
-53	1399
-68	1399
-44	1400
-16	1400
27	1400
82	1402
82	1403
65	1405
61	1404
34	1406
18	1406
30	1408
36	1409
36	1409
48	1410
36	1413
5	1414
-41	1417
-84	1417
-77	1417
-105	1417
-129	1419
-154	1421
-185	1421
-172	1425
-87	1427
34	1429
134	1431
197	1433
224	1433
173	1435
95	1437
12	1437
-96	1439
-157	1441
-160	1443
-86	1443
39	1443
137	1446
188	1447
234	1449
255	1449
213	1451
159	1452
62	1454
-26	1453
-88	1454
-143	1456
-204	1455
-216	1457
-181	1458
-141	1459
-79	1461
-5	1462
53	1464
43	1465
40	1466
36	1467
27	1468
40	1470
67	1471
53	1473
28	1474
0	1476
-26	1478
-48	1479
-61	1481
-53	1482
-63	1484
-74	1486
-93	1488
-101	1488
-83	1490
-73	1492
-57	1492
-84	1496
-73	1494
-41	1496
19	1498
88	1498
143	1498
171	1502
160	1505
190	1505
190	1506
134	1507
59	1507
-9	1509
-84	1509
-124	1510
-196	1511
-279	1512
-282	1513
-256	1513
-181	1515
-71	1517
89	1516
259	1517
378	1518
435	1519
402	1521
334	1522
236	1522
112	1523
17	1525
-89	1526
-217	1527
-317	1529
-341	1531
-317	1531
-260	1535
-152	1535
